NES,United States (usa),Werewolf - The Last Warrior,1,0,0,$12,
NES,United States (usa),Wheel of Fortune,1,1,1,$12,
NES,United States (usa),Wheel of Fortune: Family Edition,1,0,1,$12,
NES,United States (usa),Where in Time Is Carmen Sandiego?,1,1,1,$50,
NES,United States (usa),Where's Waldo?,1,1,1,$25,
NES,United States (usa),Who Framed Roger Rabbit?,1,1,1,$25,
NES,United States (usa),Whomp 'Em,1,0,0,$40,
NES,United States (usa),Widget,1,0,1,$130,
NES,United States (usa),Willow,1,1,0,$20,
NES,United States (usa),"Win, Lose or Draw",1,1,1,$12,
NES,United States (usa),Winter Games,1,0,1,$15,
NES,United States (usa),Wizardry Master Series: Proving Grounds of the Mad Overlord,1,1,1,$35,
NES,United States (usa),Wizards & Warriors,1,1,1,$20,
NES,United States (usa),"Wizards & Warriors III, Kuros.Visions of Power",1,1,1,$55,
NES,United States (usa),Wolverine,1,1,0,$20,
NES,United States (usa),World Champ,1,0,0,$35,
NES,United States (usa),World Class Track Meet (w/ custom box),1,0,1,$15,
NES,United States (usa),"World Cup, Nintendo",1,0,1,$20,
NES,United States (usa),World Games,1,1,1,$17,
NES,United States (usa),Wrath of the Black Manta,1,0,1,$15,
NES,United States (usa),Wrecking Crew,1,0,0,$15,
NES,United States (usa),Xenophobe,1,1,1,$20,
NES,United States (usa),Xexyz,1,0,0,$10,
NES,United States (usa),Yo! Noid,1,0,1,$27,
NES,United States (usa),"Young Indiana Jones Chronicles, The",1,0,0,$60,
NES,United States (usa),Zelda II - The Adventure of Link (Classic Series),1,1,1,$65,
NES,United States (usa),Zombie Nation,1,0,0,$350,
NES,Pirate Multicart,82 in 1 (China),1,0,0,$20,
